hhid,home_pcode,home_mtz,dwelling_type,total_pax,car_own_normal,car_own_offpeak,motor_own,bike_own,num_underfour,num_not_eligible,presence_of_under15,num_employed_full_time,num_employed_part_time,num_self_employed,num_full_time_student,num_homemaker,num_retired,num_unemployed,num_national_service,num_voluntary_worker,num_domestic_worker,num_other,only_adults,only_workers
439034DO,439034,525110,Landed Property,7,3,0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,1,0,0,0
439192AR7,439192,525011,Private flat/condo,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
439204AR7,439204,515202,Private flat/condo,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
439423AO,439423,515202,Private flat/condo,5,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
439583AO,439583,525012,Landed Property,4,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0
439826AR7,439826,525120,Private flat/condo,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
439832CO,439832,525110,Landed Property,7,2,0,0,2,0,0,1,1,1,0,3,0,0,0,0,0,2,0,0,0
440001AR3,440001,525070,HDB 5-room,4,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1
440001DR3,440001,525070,HDB 5-room,4,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
440001ER1,440001,525070,HDB 5-room,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
440002AO,440002,525070,HDB 5-room,3,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
440002BR1,440002,525070,HDB 5-room,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
440002CR2,440002,525070,HDB 5-room,5,2,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0
440002DR3,440002,525070,HDB 5-room,5,1,0,0,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0
440002ER4,440002,525070,HDB 5-room,5,1,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
440004AO,440004,525070,HDB 3-room,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
440004BR2,440004,525070,HDB 3-room,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
440004CR1,440004,525070,HDB 3-room,3,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
440004DR1,440004,525070,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
440004EO,440004,525070,HDB 3-room,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
440008AR5,440008,525070,HDB 3-room,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
440008BR4,440008,525070,HDB 3-room,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
440008CR5,440008,525070,HDB 3-room,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
440008DR5,440008,525070,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
440008ER1,440008,525070,HDB 3-room,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
440015AR3,440015,525070,HDB 2-room,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
440015BO,440015,525070,HDB 2-room,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
440015CO,440015,525070,HDB 2-room,4,0,0,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
440015DR4,440015,525070,HDB 2-room,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
440015EO,440015,525070,HDB 2-room,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
440017AR1,440017,525070,HDB 4-room,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0
440017BR1,440017,525070,HDB 4-room,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
440017CO,440017,525070,HDB 4-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
440017DR3,440017,525070,HDB 4-room,3,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
440017EO,440017,525070,HDB 4-room,3,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
440029AO,440029,525070,HDB 5-room,5,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
440029BR1,440029,525070,HDB 5-room,4,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
440029CR2,440029,525070,HDB 5-room,5,1,0,0,2,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
440029DR3,440029,525070,HDB 5-room,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
440029ER4,440029,525070,HDB 5-room,4,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
440032AO,440032,525070,HDB 3-room,2,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
440032AR1,440032,525070,HDB 5-room,4,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1
440032BO,440032,525070,HDB 5-room,4,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0
440032BR3,440032,525070,HDB 3-room,6,0,1,0,2,1,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0
440032CO,440032,525070,HDB 5-room,6,1,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,1,0,0,0
440032CR3,440032,525070,HDB 3-room,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
440032DR5,440032,525070,HDB 3-room,4,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
440032ER2,440032,525070,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
440035AR7,440035,525070,HDB 5-room,3,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0
440047AR6,440047,525070,HDB 3-room,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
440047BR4,440047,525070,HDB 3-room,4,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0
440047CR1,440047,525070,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
440047DR3,440047,525070,HDB 3-room,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
440047ER2,440047,525070,HDB 3-room,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
440051AO,440051,525070,HDB 2-room,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
440051BR1,440051,525070,HDB 2-room,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
440051CO,440051,525070,HDB 2-room,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
440051DR3,440051,525070,HDB 2-room,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
440051ER1,440051,525070,HDB 2-room,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
440052AR1,440052,525070,HDB 2-room,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
440052BO,440052,525070,HDB 2-room,5,0,0,0,3,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
440052CR4,440052,525070,HDB 2-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
440052DR3,440052,525070,HDB 2-room,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
440052ER4,440052,525070,HDB 2-room,5,0,0,1,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0
440054AO,440054,525070,HDB 4-room,5,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0
440054BR1,440054,525070,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
440054CR3,440054,525070,HDB 4-room,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
440054DR6,440054,525070,HDB 4-room,4,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
440054ER4,440054,525070,HDB 4-room,4,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1
440062AR1,440062,525060,HDB 4-room,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
440062BR5,440062,525060,HDB 4-room,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
440062CR4,440062,525060,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
440062DR3,440062,525060,HDB 4-room,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
440062EO,440062,525060,HDB 4-room,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
440064AR5,440064,525060,HDB 3-room,3,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
440064BO,440064,525060,HDB 3-room,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
440064CR5,440064,525060,HDB 3-room,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
440064DR4,440064,525060,HDB 3-room,4,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0
440064EO,440064,525060,HDB 3-room,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
440067AR5,440067,525060,HDB 3-room,5,0,0,0,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0
440067BO,440067,525060,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
440067CO,440067,525060,HDB 3-room,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1
440067DO,440067,525060,HDB 3-room,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
440067ER1,440067,525060,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
440075BR1,440075,525060,HDB 5-room,8,0,0,0,0,0,3,1,0,0,0,2,1,1,0,0,0,1,0,0,0
440075ER1,440075,525060,HDB 5-room,4,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
440076AR7,440076,525060,HDB 5-room,5,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
448906AO,448906,502470,Private flat/condo,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
448906BO,448906,502470,Private flat/condo,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
448906CR2,448906,502470,Private flat/condo,5,1,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
448906DO,448906,502470,Private flat/condo,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
448906EO,448906,502470,Private flat/condo,4,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
448907AO,448907,502470,Private flat/condo,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
448907BO,448907,502470,Private flat/condo,6,1,0,0,2,0,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0
448907CO,448907,502470,Private flat/condo,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0
448907DO,448907,502470,Private flat/condo,4,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
448908AO,448908,502470,Private flat/condo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
448908BO,448908,502470,Private flat/condo,3,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
448908DO,448908,502470,Private flat/condo,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0
448909AO,448909,502470,Private flat/condo,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
448909BO,448909,502470,Private flat/condo,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
448909CO,448909,502470,Private flat/condo,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
449025AR1,449025,502470,Private flat/condo,3,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
449025BR1,449025,502470,Private flat/condo,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
449025CR1,449025,502470,Private flat/condo,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
449025DO,449025,502470,Private flat/condo,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1
449025ER1,449025,502470,Private flat/condo,4,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1
449026AO,449026,502470,Private flat/condo,4,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
449026BR1,449026,502470,Private flat/condo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
449026CR1,449026,502470,Private flat/condo,3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0
449026DR1,449026,502470,Private flat/condo,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
449026ER1,449026,502470,Private flat/condo,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
449286AO,449286,502010,Private flat/condo,5,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0
449288AR7,449288,502010,Private flat/condo,5,1,0,0,2,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0
449293DR7,449293,502010,Private flat/condo,3,2,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
449301AO,449301,525130,Private flat/condo,5,1,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0
449301AR7,449301,525130,Private flat/condo,4,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
455056AO,455056,502462,Private flat/condo,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
455056CO,455056,502462,Private flat/condo,5,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0
455056DO,455056,502462,Private flat/condo,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
455056EO,455056,502462,Private flat/condo,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
455163AR7,455163,502462,Landed Property,5,2,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,1
455237AO,455237,502462,Private flat/condo,7,1,0,0,0,0,0,1,3,0,0,2,1,0,0,0,0,1,0,0,0
455237BO,455237,502462,Private flat/condo,4,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
455237CO,455237,502462,Landed Property,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
455237DR1,455237,502462,Private flat/condo,4,0,0,0,3,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
455237EO,455237,502462,Private flat/condo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
455293AR7,455293,502462,Landed Property,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
455298AO,455298,502462,Private flat/condo,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
455298BO,455298,502462,Landed Property,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
455298CO,455298,502462,Private flat/condo,4,1,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0
455402BR7,455402,502461,Landed Property,4,1,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0
455627AR7,455627,502462,Landed Property,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
456498AO,456498,502462,Landed Property,8,1,1,0,0,0,1,0,3,0,0,1,1,1,0,0,0,1,0,0,0
456498BO,456498,502462,Landed Property,6,1,0,3,3,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0
456498CO,456498,502462,Landed Property,9,3,0,0,3,0,0,1,4,0,0,2,1,1,0,0,0,1,0,0,0
456498DO,456498,502462,Landed Property,3,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
456498EO,456498,502462,Landed Property,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
456583AO,456583,502461,Landed Property,4,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0
456583BO,456583,502461,Landed Property,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
456583CO,456583,502461,Landed Property,2,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
456583DO,456583,502461,Landed Property,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
456583EO,456583,502461,Landed Property,5,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0
457054AO,457054,502462,Landed Property,5,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0
457054BO,457054,502462,Landed Property,4,0,0,0,4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
457054CO,457054,502462,Landed Property,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
457054DO,457054,502462,Landed Property,4,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
457054EO,457054,502462,Landed Property,5,2,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,1
457202BO,457202,502462,Landed Property,8,1,0,1,0,0,0,1,0,0,2,3,1,1,1,0,0,0,0,0,0
457202CO,457202,502462,Landed Property,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
457202DO,457202,502462,Landed Property,5,0,1,1,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0
457202EO,457202,502462,Landed Property,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
457246AO,457246,502461,Landed Property,6,1,0,0,1,0,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0
457246BO,457246,502461,Landed Property,6,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0
457246CO,457246,502461,Landed Property,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0
457246DO,457246,502461,Landed Property,4,1,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1
457246EO,457246,502461,Landed Property,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
458012AO,458012,502081,Landed Property,5,2,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0
458012CO,458012,502081,Landed Property,5,2,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1,0,1,1
458012DO,458012,502081,Landed Property,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
458012EO,458012,502081,Landed Property,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
458418AO,458418,502461,Landed Property,6,2,0,0,5,0,0,1,1,0,0,2,2,1,0,0,0,0,0,0,0
458418BO,458418,502461,Landed Property,4,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0
458418EO,458418,502461,Landed Property,3,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
458555AR7,458555,502082,Private flat/condo,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
458772AO,458772,502461,Landed Property,5,2,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,1,0
458772BO,458772,502461,Landed Property,3,1,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
458772CO,458772,502461,Landed Property,5,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0
458772DO,458772,502461,Landed Property,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
458772EO,458772,502461,Landed Property,3,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
458966AO,458966,502082,Private flat/condo,4,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0
458966BR1,458966,502082,Private flat/condo,6,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0
458966CR1,458966,502082,Private flat/condo,8,2,0,0,0,1,0,1,2,0,0,1,1,1,0,0,0,2,0,0,0
458966DO,458966,502082,Private flat/condo,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
458966EO,458966,502082,Private flat/condo,5,2,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0
459004AO,459004,502082,Private flat/condo,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
459004BO,459004,502082,Private flat/condo,3,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
459004CO,459004,502082,Private flat/condo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
459004EO,459004,502082,Private flat/condo,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
459098AO,459098,502462,Private flat/condo,4,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1
459098CO,459098,502462,Landed Property,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
459537AO,459537,502461,Landed Property,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0
459537BO,459537,502461,Landed Property,4,1,0,0,3,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
459537CO,459537,502461,Landed Property,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
459537EO,459537,502461,Landed Property,5,1,0,0,3,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0
459563AO,459563,502461,Landed Property,3,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
459563BO,459563,502461,Landed Property,3,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
459563CO,459563,502461,Landed Property,6,1,0,0,0,1,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0
459563DO,459563,502461,Landed Property,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
459563EO,459563,502461,Landed Property,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
459796AO,459796,502082,Landed Property,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
459796BO,459796,502082,Private flat/condo,5,1,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0
459796CO,459796,502082,Private flat/condo,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
459796DO,459796,502082,Private flat/condo,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
459796EO,459796,502082,Private flat/condo,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
459833AO,459833,502082,Landed Property,4,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0
459833BO,459833,502082,Landed Property,5,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0
459833DO,459833,502082,Landed Property,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
459833EO,459833,502082,Landed Property,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
459930AO,459930,502461,Landed Property,6,2,0,0,5,1,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0
459930BO,459930,502461,Landed Property,6,1,0,0,3,0,1,1,1,0,0,3,0,0,0,0,0,1,0,0,0
459930CO,459930,502461,Landed Property,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
459930DO,459930,502461,Landed Property,5,1,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
459930EO,459930,502461,Landed Property,5,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,1,0
460002BO,460002,502130,HDB 3-room,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
460002CO,460002,502130,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
460002DO,460002,502130,HDB 3-room,4,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0
460002ER2,460002,502130,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
460003AR4,460003,502130,HDB 3-room,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
460003BR2,460003,502130,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
460003CO,460003,502130,HDB 3-room,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
460003DO,460003,502130,HDB 3-room,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
460003ER4,460003,502130,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
460008AR1,460008,502130,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
460008BO,460008,502130,HDB 4-room,5,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
460008CO,460008,502130,HDB 4-room,6,0,0,0,0,1,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0
460008DO,460008,502130,HDB 4-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
460008EO,460008,502130,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
460012AO,460012,502130,HDB 1-room,5,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0
460012BO,460012,502130,HDB 1-room,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
460012CO,460012,502130,HDB 1-room,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
460012DO,460012,502130,HDB 1-room,3,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
460012EO,460012,502130,HDB 1-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
460013AO,460013,502130,HDB 2-room,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0
460013BO,460013,502130,HDB 2-room,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
460013CR1,460013,502130,HDB 2-room,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
460013DR3,460013,502130,HDB 2-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
